iteration,removed_column,all_columns,columns_count,current_result,best_result
36,13_SQLX,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_CBS, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",60,0.712,0.721
37,13_ZLTM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_CBS, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",60,0.715,0.721
38,12_PM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_CBS, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",60,0.719,0.721
38,12_CBS,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.722,0.722
39,12_ZZMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.719,0.722
40,11_PM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.72,0.722
41,11_HYLB,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.713,0.722
42,11_HYMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.716,0.722
43,11_PIM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.721,0.722
44,10_PM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.711,0.722
45,10_JCRFQ,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.714,0.722
46,10_JSLB,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.713,0.722
47,10_QKMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.717,0.722
48,10_PIM,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.7,0.722
49,6_FBKW,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.715,0.722
50,6_LWMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.7,0.722
51,GZZWLBMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.709,0.722
52,JTDZ,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.706,0.722
53,XXXSMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.705,0.722
54,XLMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.715,0.722
55,ZXWYYZMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.715,0.722
56,XBMC,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.706,0.722
57,ZYFX,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.711,0.722
58,MAJOR,"DEPARTMENT, MAJOR, ZYFX, XBMC, ZXWYYZMC, XLMC, XXXSMC, JTDZ, GZZWLBMC, 6_LWMC, 6_FBKW, 10_PIM, 10_QKMC, 10_JSLB, 10_JCRFQ, 10_PM, 11_PIM, 11_HYMC, 11_HYLB, 11_PM, 12_ZZMC, 12_PM, 13_ZLTM, 13_SQLX, 13_ZLWXZL, 14_JXMC, 14_FJJG, 15_HDMC, 15_HDFS, 15_ZZDW, 15_BRJS, 15_HDQDCG, 16_JXMC, 16_CGLB, 16_CGMC, 16_JXJB, 17_HYZT, 17_BRJS, 17_ZBDW, 18_YJFX, 20_FQ, 20_HYMC, 21_CGMC, 21_CGCXD, 21_CGCNYYZHQK, 22_ZLMC, 22_ZLJJ, 22_ZLZHQK, 24_BRSZGZ, 25_HYMC, 25_HYZT, 26_XMMC, 26_YJFX, 27_HDMC, 30_BDMC, 31_XMMC, 31_XMLY, 31_ZZWCDW, 34_XSGZYJZGW_XSGBJL",59,0.715,0.722
